ItinID,Origin,Dest,TkCarrier,Pax,Coupons,Avg_Fare
2.01313E+11,JFK,LAX,UA,2,1,182.5
2.01313E+11,JFK,LAX,UA,1,1,183
2.01313E+11,JFK,LAX,UA,1,1,183
2.01313E+11,JFK,LAX,UA,9,1,183
2.01313E+11,JFK,LAX,UA,2,1,183.5
2.01313E+11,JFK,LAX,UA,4,1,183.5
2.01313E+11,JFK,LAX,UA,1,1,184.5
2.01313E+11,JFK,LAX,UA,6,1,185.5
2.01313E+11,JFK,LAX,UA,1,1,186
2.01313E+11,JFK,LAX,UA,1,1,186.5
2.01313E+11,JFK,LAX,UA,1,1,187.5
2.01313E+11,JFK,LAX,UA,2,1,187.5
2.01313E+11,JFK,LAX,UA,3,1,187.5
2.01313E+11,JFK,LAX,UA,1,1,188
2.01313E+11,JFK,LAX,UA,5,1,188
2.01313E+11,JFK,LAX,UA,1,1,189
2.01313E+11,JFK,LAX,UA,1,1,189
2.01313E+11,JFK,LAX,UA,1,1,190.5
2.01313E+11,JFK,LAX,UA,3,1,190.5
2.01313E+11,JFK,LAX,UA,8,1,191
2.01313E+11,JFK,LAX,UA,2,1,192.5
2.01313E+11,JFK,LAX,UA,3,1,193
2.01313E+11,JFK,LAX,UA,1,1,193.5
2.01313E+11,JFK,LAX,UA,2,1,194.5
2.01313E+11,JFK,LAX,UA,1,1,194.5
2.01313E+11,JFK,LAX,UA,1,1,194.5
2.01313E+11,JFK,LAX,UA,23,1,194.5
2.01313E+11,JFK,LAX,UA,1,1,195
2.01313E+11,JFK,LAX,UA,1,1,195.5
2.01313E+11,JFK,LAX,UA,3,1,196
2.01313E+11,JFK,LAX,UA,1,1,196.5
2.01313E+11,JFK,LAX,UA,3,1,197
2.01313E+11,JFK,LAX,UA,3,1,197.5
2.01313E+11,JFK,LAX,UA,1,1,198
2.01313E+11,JFK,LAX,UA,1,1,198
2.01313E+11,JFK,LAX,UA,2,1,198.5
2.01313E+11,JFK,LAX,UA,1,1,199
2.01313E+11,JFK,LAX,UA,1,1,199.5
2.01313E+11,JFK,LAX,UA,1,1,200
2.01313E+11,JFK,LAX,UA,1,1,200.5
2.01313E+11,JFK,LAX,UA,5,1,200.5
2.01313E+11,JFK,LAX,UA,1,1,201.5
2.01313E+11,JFK,LAX,UA,5,1,201.5
2.01313E+11,JFK,LAX,UA,1,1,202.5
2.01313E+11,JFK,LAX,UA,11,1,202.5
2.01313E+11,JFK,LAX,UA,1,1,203.5
2.01313E+11,JFK,LAX,UA,3,1,203.5
2.01313E+11,JFK,LAX,UA,2,1,205
2.01313E+11,JFK,LAX,UA,1,1,205.5
2.01313E+11,JFK,LAX,UA,1,1,206.5
2.01313E+11,JFK,LAX,UA,1,1,207.5
2.01313E+11,JFK,LAX,UA,12,1,207.5
2.01313E+11,JFK,LAX,UA,4,1,208
2.01313E+11,JFK,LAX,UA,2,1,208.5
2.01313E+11,JFK,LAX,UA,1,1,209
2.01313E+11,JFK,LAX,UA,1,1,209.5
2.01313E+11,JFK,LAX,UA,1,1,210.5
2.01313E+11,JFK,LAX,UA,1,1,210.5
2.01313E+11,JFK,LAX,UA,1,1,210.5
2.01313E+11,JFK,LAX,UA,2,1,210.5
2.01313E+11,JFK,LAX,UA,5,1,212.5
2.01313E+11,JFK,LAX,UA,4,1,213
2.01313E+11,JFK,LAX,UA,1,1,214
2.01313E+11,JFK,LAX,UA,1,1,214.5
2.01313E+11,JFK,LAX,UA,1,1,215.5
2.01313E+11,JFK,LAX,UA,3,1,216
2.01313E+11,JFK,LAX,UA,1,1,216.5
2.01313E+11,JFK,LAX,UA,6,1,216.5
2.01313E+11,JFK,LAX,UA,1,1,217.5
2.01313E+11,JFK,LAX,UA,1,1,217.5
2.01313E+11,JFK,LAX,UA,2,1,217.5
2.01313E+11,JFK,LAX,UA,1,1,218.5
2.01313E+11,JFK,LAX,UA,5,1,219
2.01313E+11,JFK,LAX,UA,5,1,220
2.01313E+11,JFK,LAX,UA,1,1,220
2.01313E+11,JFK,LAX,UA,3,1,221.5
2.01313E+11,JFK,LAX,UA,1,1,222.5
2.01313E+11,JFK,LAX,UA,1,1,225.5
2.01313E+11,JFK,LAX,UA,1,1,226
2.01313E+11,JFK,LAX,UA,1,1,226.5
2.01313E+11,JFK,LAX,UA,5,1,226.5
2.01313E+11,JFK,LAX,UA,1,1,228
2.01313E+11,JFK,LAX,UA,2,1,230
2.01313E+11,JFK,LAX,UA,1,1,230.5
2.01313E+11,JFK,LAX,UA,6,1,230.5
2.01313E+11,JFK,LAX,UA,1,1,231
2.01313E+11,JFK,LAX,UA,6,1,231
2.01313E+11,JFK,LAX,UA,1,1,232
2.01313E+11,JFK,LAX,UA,4,1,232.5
2.01313E+11,JFK,LAX,UA,2,1,232.5
2.01313E+11,JFK,LAX,UA,1,1,235
2.01313E+11,JFK,LAX,UA,1,1,235
2.01313E+11,JFK,LAX,UA,2,1,235.5
2.01313E+11,JFK,LAX,UA,3,1,235.5
2.01313E+11,JFK,LAX,UA,4,1,236
2.01313E+11,JFK,LAX,UA,3,1,236.5
2.01313E+11,JFK,LAX,UA,2,1,237.5
2.01313E+11,JFK,LAX,UA,4,1,237.5
2.01313E+11,JFK,LAX,UA,1,1,238
2.01313E+11,JFK,LAX,UA,1,1,242
2.01313E+11,JFK,LAX,UA,1,1,242.5
2.01313E+11,JFK,LAX,UA,3,1,242.5
2.01313E+11,JFK,LAX,UA,1,1,245
2.01313E+11,JFK,LAX,UA,7,1,245.5
2.01313E+11,JFK,LAX,UA,2,1,246
2.01313E+11,JFK,LAX,UA,1,1,246.5
2.01313E+11,JFK,LAX,UA,1,1,247
2.01313E+11,JFK,LAX,UA,1,1,247.5
2.01313E+11,JFK,LAX,UA,2,1,248.5
2.01313E+11,JFK,LAX,UA,1,1,249
2.01313E+11,JFK,LAX,UA,3,1,249
2.01313E+11,JFK,LAX,UA,3,1,250.5
2.01313E+11,JFK,LAX,UA,1,1,251
2.01313E+11,JFK,LAX,UA,1,1,251.5
2.01313E+11,JFK,LAX,UA,1,1,251.5
2.01313E+11,JFK,LAX,UA,3,1,251.5
2.01313E+11,JFK,LAX,UA,1,1,253
2.01313E+11,JFK,LAX,UA,1,1,255
2.01313E+11,JFK,LAX,UA,2,1,255
2.01313E+11,JFK,LAX,UA,1,1,255.5
2.01313E+11,JFK,LAX,UA,1,1,256.5
2.01313E+11,JFK,LAX,UA,1,1,256.5
2.01313E+11,JFK,LAX,UA,2,1,257.5
2.01313E+11,JFK,LAX,UA,5,1,258
2.01313E+11,JFK,LAX,UA,1,1,258.5
2.01313E+11,JFK,LAX,UA,1,1,259.5
2.01313E+11,JFK,LAX,UA,2,1,259.5
2.01313E+11,JFK,LAX,UA,3,1,260.5
2.01313E+11,JFK,LAX,UA,7,1,262.5
2.01313E+11,JFK,LAX,UA,3,1,263.5
2.01313E+11,JFK,LAX,UA,1,1,264
2.01313E+11,JFK,LAX,UA,1,1,266
2.01313E+11,JFK,LAX,UA,1,1,266.5
2.01313E+11,JFK,LAX,UA,1,1,266.5
2.01313E+11,JFK,LAX,UA,2,1,267.5
2.01313E+11,JFK,LAX,UA,1,1,268
2.01313E+11,JFK,LAX,UA,3,1,272
2.01313E+11,JFK,LAX,UA,1,1,272.5
2.01313E+11,JFK,LAX,UA,1,1,274
2.01313E+11,JFK,LAX,UA,1,1,275.5
2.01313E+11,JFK,LAX,UA,1,1,277
2.01313E+11,JFK,LAX,UA,1,1,278.5
2.01313E+11,JFK,LAX,UA,1,1,279
2.01313E+11,JFK,LAX,UA,1,1,279.5
2.01313E+11,JFK,LAX,UA,1,1,281
2.01313E+11,JFK,LAX,UA,1,1,281
2.01313E+11,JFK,LAX,UA,1,1,281.5
2.01313E+11,JFK,LAX,UA,1,1,282.5
2.01313E+11,JFK,LAX,UA,1,1,283
2.01313E+11,JFK,LAX,UA,2,1,283
2.01313E+11,JFK,LAX,UA,2,1,283.5
2.01313E+11,JFK,LAX,UA,2,1,285
2.01313E+11,JFK,LAX,UA,1,1,287
2.01313E+11,JFK,LAX,UA,1,1,287.5
2.01313E+11,JFK,LAX,UA,1,1,288
2.01313E+11,JFK,LAX,UA,1,1,288.5
2.01313E+11,JFK,LAX,UA,1,1,290.5
2.01313E+11,JFK,LAX,UA,4,1,290.5
2.01313E+11,JFK,LAX,UA,1,1,293
2.01313E+11,JFK,LAX,UA,1,1,293
2.01313E+11,JFK,LAX,UA,1,1,293.5
2.01313E+11,JFK,LAX,UA,2,1,293.5
2.01313E+11,JFK,LAX,UA,1,1,294.5
2.01313E+11,JFK,LAX,UA,1,1,295
2.01313E+11,JFK,LAX,UA,1,1,295.5
2.01313E+11,JFK,LAX,UA,1,1,297
2.01313E+11,JFK,LAX,UA,2,1,297.5
2.01313E+11,JFK,LAX,UA,1,1,298
2.01313E+11,JFK,LAX,UA,6,1,298
2.01313E+11,JFK,LAX,UA,1,1,298.5
2.01313E+11,JFK,LAX,UA,1,1,299
2.01313E+11,JFK,LAX,UA,1,1,300
2.01313E+11,JFK,LAX,UA,1,1,300.5
2.01313E+11,JFK,LAX,UA,1,1,301
2.01313E+11,JFK,LAX,UA,2,1,301
2.01313E+11,JFK,LAX,UA,1,1,302
2.01313E+11,JFK,LAX,UA,1,1,302.5
2.01313E+11,JFK,LAX,UA,1,1,302.5
2.01313E+11,JFK,LAX,UA,5,1,303
2.01313E+11,JFK,LAX,UA,1,1,303.5
2.01313E+11,JFK,LAX,UA,4,1,303.5
2.01313E+11,JFK,LAX,UA,1,1,304.5
2.01313E+11,JFK,LAX,UA,6,1,304.5
2.01313E+11,JFK,LAX,UA,6,1,305.5
2.01313E+11,JFK,LAX,UA,1,1,307.5
2.01313E+11,JFK,LAX,UA,4,1,308.5
2.01313E+11,JFK,LAX,UA,1,1,309.5
2.01313E+11,JFK,LAX,UA,2,1,310.5
2.01313E+11,JFK,LAX,UA,2,1,313
2.01313E+11,JFK,LAX,UA,1,1,313.5
2.01313E+11,JFK,LAX,UA,1,1,314.5
2.01313E+11,JFK,LAX,UA,3,1,314.5
2.01313E+11,JFK,LAX,UA,4,1,319.5
2.01313E+11,JFK,LAX,UA,1,1,320
2.01313E+11,JFK,LAX,UA,1,1,320.5
2.01313E+11,JFK,LAX,UA,2,1,324.5
2.01313E+11,JFK,LAX,UA,1,1,329
2.01313E+11,JFK,LAX,UA,1,1,330
2.01313E+11,JFK,LAX,UA,3,1,331.5
2.01313E+11,JFK,LAX,UA,1,1,333
2.01313E+11,JFK,LAX,UA,1,1,333.5
2.01313E+11,JFK,LAX,UA,2,1,334
2.01313E+11,JFK,LAX,UA,1,1,334.5
2.01313E+11,JFK,LAX,UA,1,1,335
2.01313E+11,JFK,LAX,UA,1,1,335.5
2.01313E+11,JFK,LAX,UA,1,1,336.5
2.01313E+11,JFK,LAX,UA,1,1,337.5
2.01313E+11,JFK,LAX,UA,1,1,339
2.01313E+11,JFK,LAX,UA,2,1,340
2.01313E+11,JFK,LAX,UA,1,1,340.5
2.01313E+11,JFK,LAX,UA,1,1,340.5
2.01313E+11,JFK,LAX,UA,1,1,340.5
2.01313E+11,JFK,LAX,UA,1,1,341.5
2.01313E+11,JFK,LAX,UA,1,1,348
2.01313E+11,JFK,LAX,UA,1,1,349.5
2.01313E+11,JFK,LAX,UA,1,1,350.5
2.01313E+11,JFK,LAX,UA,1,1,351
2.01313E+11,JFK,LAX,UA,1,1,351.5
2.01313E+11,JFK,LAX,UA,1,1,353
2.01313E+11,JFK,LAX,UA,2,1,355
2.01313E+11,JFK,LAX,UA,1,1,355.5
2.01313E+11,JFK,LAX,UA,3,1,356
2.01313E+11,JFK,LAX,UA,2,1,357.5
2.01313E+11,JFK,LAX,UA,1,1,359
2.01313E+11,JFK,LAX,UA,1,1,361
2.01313E+11,JFK,LAX,UA,1,1,361.5
2.01313E+11,JFK,LAX,UA,1,1,362
2.01313E+11,JFK,LAX,UA,1,1,365
2.01313E+11,JFK,LAX,UA,1,1,366.5
2.01313E+11,JFK,LAX,UA,1,1,367
2.01313E+11,JFK,LAX,UA,1,1,369
2.01313E+11,JFK,LAX,UA,1,1,372.5
2.01313E+11,JFK,LAX,UA,1,1,374.5
2.01313E+11,JFK,LAX,UA,1,1,375
2.01313E+11,JFK,LAX,UA,1,1,375
2.01313E+11,JFK,LAX,UA,2,1,379
2.01313E+11,JFK,LAX,UA,5,1,379.5
2.01313E+11,JFK,LAX,UA,1,1,380
2.01313E+11,JFK,LAX,UA,2,1,381
2.01313E+11,JFK,LAX,UA,1,1,382.5
2.01313E+11,JFK,LAX,UA,2,1,382.5
2.01313E+11,JFK,LAX,UA,1,1,383
2.01313E+11,JFK,LAX,UA,1,1,385
2.01313E+11,JFK,LAX,UA,3,1,386
2.01313E+11,JFK,LAX,UA,1,1,388.5
2.01313E+11,JFK,LAX,UA,2,1,388.5
2.01313E+11,JFK,LAX,UA,1,1,391
2.01313E+11,JFK,LAX,UA,2,1,392.5
2.01313E+11,JFK,LAX,UA,4,1,393.5
2.01313E+11,JFK,LAX,UA,1,1,396
2.01313E+11,JFK,LAX,UA,1,1,397.5
2.01313E+11,JFK,LAX,UA,2,1,398.5
2.01313E+11,JFK,LAX,UA,2,1,400.5
2.01313E+11,JFK,LAX,UA,1,1,401
2.01313E+11,JFK,LAX,UA,1,1,402.5
2.01313E+11,JFK,LAX,UA,1,1,403
2.01313E+11,JFK,LAX,UA,1,1,403
2.01313E+11,JFK,LAX,UA,5,1,403.5
2.01313E+11,JFK,LAX,UA,1,1,404.5
2.01313E+11,JFK,LAX,UA,1,1,406
2.01313E+11,JFK,LAX,UA,1,1,407
2.01313E+11,JFK,LAX,UA,2,1,408
2.01313E+11,JFK,LAX,UA,4,1,408.5
2.01313E+11,JFK,LAX,UA,2,1,409.5
2.01313E+11,JFK,LAX,UA,1,1,412.5
2.01313E+11,JFK,LAX,UA,2,1,413.5
2.01313E+11,JFK,LAX,UA,2,1,417
2.01313E+11,JFK,LAX,UA,1,1,418.5
2.01313E+11,JFK,LAX,UA,1,1,419
2.01313E+11,JFK,LAX,UA,1,1,419.5
2.01313E+11,JFK,LAX,UA,1,1,424
2.01313E+11,JFK,LAX,UA,1,1,431
2.01313E+11,JFK,LAX,UA,5,1,432
2.01313E+11,JFK,LAX,UA,1,1,432
2.01313E+11,JFK,LAX,UA,1,1,433.5
2.01313E+11,JFK,LAX,UA,1,1,434.5
2.01313E+11,JFK,LAX,UA,2,1,434.5
2.01313E+11,JFK,LAX,UA,1,1,436
2.01313E+11,JFK,LAX,UA,1,1,438
2.01313E+11,JFK,LAX,UA,1,1,444
2.01313E+11,JFK,LAX,UA,1,1,445
2.01313E+11,JFK,LAX,UA,2,1,445.5
2.01313E+11,JFK,LAX,UA,2,1,446.5
2.01313E+11,JFK,LAX,UA,1,1,450
2.01313E+11,JFK,LAX,UA,1,1,450.5
2.01313E+11,JFK,LAX,UA,3,1,450.5
2.01313E+11,JFK,LAX,UA,1,1,451
2.01313E+11,JFK,LAX,UA,3,1,455.5
2.01313E+11,JFK,LAX,UA,2,1,456
2.01313E+11,JFK,LAX,UA,1,1,459.5
2.01313E+11,JFK,LAX,UA,3,1,460.5
2.01313E+11,JFK,LAX,UA,1,1,468.5
2.01313E+11,JFK,LAX,UA,1,1,470.5
2.01313E+11,JFK,LAX,UA,1,1,474
2.01313E+11,JFK,LAX,UA,1,1,475
2.01313E+11,JFK,LAX,UA,1,1,479
2.01313E+11,JFK,LAX,UA,1,1,479
2.01313E+11,JFK,LAX,UA,1,1,483.5
2.01313E+11,JFK,LAX,UA,1,1,484
2.01313E+11,JFK,LAX,UA,1,1,485
2.01313E+11,JFK,LAX,UA,1,1,486.5
2.01313E+11,JFK,LAX,UA,1,1,490.5
2.01313E+11,JFK,LAX,UA,3,1,492.5
2.01313E+11,JFK,LAX,UA,8,1,497.5
2.01313E+11,JFK,LAX,UA,1,1,499
2.01313E+11,JFK,LAX,UA,1,1,512.5
2.01313E+11,JFK,LAX,UA,1,1,516.5
2.01313E+11,JFK,LAX,UA,1,1,520.5
2.01313E+11,JFK,LAX,UA,1,1,524.5
2.01313E+11,JFK,LAX,UA,1,1,525.5
2.01313E+11,JFK,LAX,UA,1,1,526
2.01313E+11,JFK,LAX,UA,1,1,527
2.01313E+11,JFK,LAX,UA,1,1,528.5
2.01313E+11,JFK,LAX,UA,2,1,538
2.01313E+11,JFK,LAX,UA,1,1,543.5
2.01313E+11,JFK,LAX,UA,2,1,544.5
2.01313E+11,JFK,LAX,UA,2,1,551.5
2.01313E+11,JFK,LAX,UA,2,1,551.5
2.01313E+11,JFK,LAX,UA,1,1,554
2.01313E+11,JFK,LAX,UA,1,1,554.5
2.01313E+11,JFK,LAX,UA,1,1,555
2.01313E+11,JFK,LAX,UA,1,1,565.5
2.01313E+11,JFK,LAX,UA,1,1,567.5
2.01313E+11,JFK,LAX,UA,1,1,574
2.01313E+11,JFK,LAX,UA,1,1,577
2.01313E+11,JFK,LAX,UA,1,1,600.5
2.01313E+11,JFK,LAX,UA,1,1,601
2.01313E+11,JFK,LAX,UA,1,1,603.5
2.01313E+11,JFK,LAX,UA,1,1,606.5
2.01313E+11,JFK,LAX,UA,1,1,607.5
2.01313E+11,JFK,LAX,UA,1,1,611.5
2.01313E+11,JFK,LAX,UA,1,1,614
2.01313E+11,JFK,LAX,UA,1,1,626.5
2.01313E+11,JFK,LAX,UA,1,1,627
2.01313E+11,JFK,LAX,UA,1,1,632
2.01313E+11,JFK,LAX,UA,1,1,632
2.01313E+11,JFK,LAX,UA,1,1,635
2.01313E+11,JFK,LAX,UA,1,1,665
2.01313E+11,JFK,LAX,UA,1,1,694
2.01313E+11,JFK,LAX,UA,1,1,711
2.01313E+11,JFK,LAX,UA,1,1,718.5
2.01313E+11,JFK,LAX,UA,2,1,756
2.01313E+11,JFK,LAX,UA,1,1,760.5
2.01313E+11,JFK,LAX,UA,1,1,766.5
2.01313E+11,JFK,LAX,UA,1,1,769.5
2.01313E+11,JFK,LAX,UA,1,1,774.5
2.01313E+11,JFK,LAX,UA,1,1,792.5
2.01313E+11,JFK,LAX,UA,2,1,795.5
2.01313E+11,JFK,LAX,UA,3,1,814.5
2.01313E+11,JFK,LAX,UA,1,1,819.5
2.01313E+11,JFK,LAX,UA,1,1,846.5
2.01313E+11,JFK,LAX,UA,1,1,977.5
2.01313E+11,JFK,LAX,UA,5,1,978
2.01313E+11,JFK,LAX,UA,1,1,1058.5
2.01313E+11,JFK,LAX,UA,1,1,1063.5
2.01313E+11,JFK,LAX,UA,1,1,1064.5
2.01313E+11,JFK,LAX,UA,1,1,1079
2.01313E+11,JFK,LAX,UA,1,1,1081
2.01313E+11,JFK,LAX,UA,1,1,1112.5
2.01313E+11,JFK,LAX,UA,1,1,1113.5
2.01313E+11,JFK,LAX,UA,1,1,1139
2.01313E+11,JFK,LAX,UA,1,1,1154.5
2.01313E+11,JFK,LAX,UA,2,1,1215.5
2.01313E+11,JFK,LAX,UA,1,1,1234.5
2.01313E+11,JFK,LAX,UA,1,1,1240.5
2.01313E+11,JFK,LAX,UA,10,1,1252.5
2.01313E+11,JFK,LAX,UA,1,1,1333.5
2.01313E+11,JFK,LAX,UA,1,1,1339
2.01313E+11,JFK,LAX,UA,1,1,1394.5
2.01313E+11,JFK,LAX,UA,4,1,1407
2.01313E+11,JFK,LAX,UA,1,1,1409.5
2.01313E+11,JFK,LAX,UA,1,1,1421
2.01313E+11,JFK,LAX,UA,2,1,1428
2.01313E+11,JFK,LAX,UA,4,1,1454
2.01313E+11,JFK,LAX,UA,1,1,1457
2.01313E+11,JFK,LAX,UA,1,1,1461.5
2.01313E+11,JFK,LAX,UA,3,1,1496.5
2.01313E+11,JFK,LAX,UA,1,1,1499
2.01313E+11,JFK,LAX,UA,1,1,1523.5
2.01313E+11,JFK,LAX,UA,1,1,1526
2.01313E+11,JFK,LAX,UA,1,1,1542
2.01313E+11,JFK,LAX,UA,1,1,1546.5
2.01313E+11,JFK,LAX,UA,1,1,1618
2.01313E+11,JFK,LAX,UA,1,1,1647
2.01313E+11,JFK,LAX,UA,1,1,1742
2.01313E+11,JFK,LAX,UA,1,1,1746
2.01313E+11,JFK,LAX,UA,1,1,1752
2.01313E+11,JFK,LAX,UA,1,1,1775
2.01313E+11,JFK,LAX,UA,1,1,1822.5
2.01313E+11,JFK,LAX,UA,1,1,1827.5
2.01313E+11,JFK,LAX,UA,1,1,1844
2.01313E+11,JFK,LAX,UA,1,1,1858
2.01313E+11,JFK,LAX,UA,1,1,1874
2.01313E+11,JFK,LAX,UA,1,1,1876.5
2.01313E+11,JFK,LAX,UA,1,1,1902
2.01313E+11,JFK,LAX,UA,2,1,1919.5
2.01313E+11,JFK,LAX,UA,1,1,1919.5
2.01313E+11,JFK,LAX,UA,2,1,1920.5
2.01313E+11,JFK,LAX,UA,1,1,1923
2.01313E+11,JFK,LAX,UA,1,1,1923
2.01313E+11,JFK,LAX,UA,1,1,1936
2.01313E+11,JFK,LAX,UA,3,1,1959.5
2.01313E+11,JFK,LAX,UA,1,1,1969.5
2.01313E+11,JFK,LAX,UA,1,1,1974.5
2.01313E+11,JFK,LAX,UA,1,1,1994.5
2.01313E+11,JFK,LAX,UA,1,1,2014.5
2.01313E+11,JFK,LAX,UA,3,1,2014.5
2.01313E+11,JFK,LAX,UA,2,1,2017
2.01313E+11,JFK,LAX,UA,1,1,2019.5
2.01313E+11,JFK,LAX,UA,1,1,2064.5
2.01313E+11,JFK,LAX,UA,1,1,2067
2.01313E+11,JFK,LAX,UA,1,1,2069.5
2.01313E+11,JFK,LAX,UA,2,1,2114.5
2.01313E+11,JFK,LAX,UA,3,1,2119.5
2.01313E+11,JFK,LAX,UA,1,1,2122
2.01313E+11,JFK,LAX,UA,1,1,2129.5
2.01313E+11,JFK,LAX,UA,2,1,2136
2.01313E+11,JFK,LAX,UA,1,1,2206.5
2.01313E+11,JFK,LAX,UA,1,1,2219.5
2.01313E+11,JFK,LAX,UA,1,1,2224.5
2.01313E+11,JFK,LAX,UA,4,1,2224.5
2.01313E+11,JFK,LAX,UA,1,1,2224.5
2.01313E+11,JFK,LAX,UA,1,1,2300.5
2.01313E+11,JFK,LAX,UA,1,1,2312.5
2.01313E+11,JFK,LAX,UA,1,1,2315.5
2.01313E+11,JFK,LAX,UA,1,1,2324.5
2.01313E+11,JFK,LAX,UA,1,1,2377
2.01313E+11,JFK,LAX,UA,2,1,2450.5
2.01313E+11,JFK,LAX,UA,1,1,2456.5
2.01313E+11,JFK,LAX,UA,1,2,558.3
2.01313E+11,JFK,LAX,UA,1,1,188.2
2.01313E+11,JFK,LAX,UA,1,1,319.9
2.01313E+11,JFK,LAX,UA,1,1,398.5
2.01313E+11,JFK,LAX,UA,3,1,191.7
2.01313E+11,JFK,LAX,UA,1,1,178.2
2.01313E+11,JFK,LAX,UA,1,1,259.2
2.01313E+11,JFK,LAX,UA,1,1,221
2.01313E+11,JFK,LAX,UA,3,1,187.3
2.01313E+11,JFK,LAX,UA,1,1,413.8
2.01313E+11,JFK,LAX,UA,1,2,323.4
2.01313E+11,JFK,LAX,UA,1,1,197.6
2.01313E+11,JFK,LAX,UA,1,1,1212.3
2.01313E+11,JFK,LAX,UA,1,1,407.5
2.01313E+11,JFK,LAX,UA,1,1,452.2
2.01313E+11,JFK,LAX,UA,1,1,159.4
2.01313E+11,JFK,LAX,UA,1,1,180.5
2.01313E+11,JFK,LAX,UA,1,1,217.6
2.01313E+11,JFK,LAX,UA,1,1,365.3
2.01313E+11,JFK,LAX,UA,1,1,495.4
2.01313E+11,JFK,LAX,UA,1,1,851.4
2.01313E+11,JFK,LAX,UA,1,1,1381.5
2.01313E+11,JFK,LAX,UA,1,1,1907.7
2.01313E+11,JFK,LAX,UA,1,1,236.5
2.01313E+11,JFK,LAX,UA,1,1,526.9
2.01313E+11,JFK,LAX,UA,1,4,477.4
2.01313E+11,JFK,LAX,UA,1,1,257.6
2.01313E+11,JFK,LAX,UA,1,1,161.3
2.01313E+11,JFK,LAX,UA,1,1,189.1
2.01313E+11,JFK,LAX,UA,1,1,201.2
2.01313E+11,JFK,LAX,UA,1,1,217.8
2.01313E+11,JFK,LAX,UA,1,1,269.2
2.01313E+11,JFK,LAX,UA,1,1,406.9
2.01313E+11,JFK,LAX,UA,1,1,413.9
2.01313E+11,JFK,LAX,UA,1,1,548
2.01313E+11,JFK,LAX,UA,1,1,603
2.01313E+11,JFK,LAX,UA,1,1,837.9
2.01313E+11,JFK,LAX,UA,1,1,344.5
2.01313E+11,JFK,LAX,UA,1,1,164.2
2.01313E+11,JFK,LAX,UA,1,1,339.9
2.01313E+11,JFK,LAX,UA,1,1,155
2.01313E+11,JFK,LAX,UA,1,1,185.1
2.01313E+11,JFK,LAX,UA,1,1,221.2
2.01313E+11,JFK,LAX,UA,1,1,152.6
2.01313E+11,JFK,LAX,UA,1,1,147.8
2.01313E+11,JFK,LAX,UA,1,1,194.5
2.01313E+11,JFK,LAX,UA,1,1,196.9
2.01313E+11,JFK,LAX,UA,1,1,199.8
2.01313E+11,JFK,LAX,UA,1,1,209.4
2.01313E+11,JFK,LAX,UA,1,1,218.1
2.01313E+11,JFK,LAX,UA,1,1,248.4
2.01313E+11,JFK,LAX,UA,1,1,273.9
2.01313E+11,JFK,LAX,UA,1,1,312.4
2.01313E+11,JFK,LAX,UA,1,1,159.3
2.01313E+11,JFK,LAX,UA,1,1,388.2
2.01313E+11,JFK,LAX,UA,1,1,244.1
2.01313E+11,JFK,LAX,UA,1,1,451.1
2.01313E+11,JFK,LAX,UA,1,1,186
2.01314E+11,JFK,LAX,UA,1,1,269.2
2.01314E+11,JFK,LAX,UA,1,1,230.3
20131369477,JFK,LAX,US,1,1,239.2
20131374956,JFK,LAX,US,1,2,151.9
20131375605,JFK,LAX,US,1,1,347.5
20131375633,JFK,LAX,US,1,1,371
2.01311E+11,JFK,LAX,US,1,1,192.5
2.01311E+11,JFK,LAX,US,1,1,253
2.01311E+11,JFK,LAX,US,1,1,388.5
2.01313E+11,JFK,LAX,US,2,1,148
2.01313E+11,JFK,LAX,US,1,1,163
2.01313E+11,JFK,LAX,US,9,1,192
2.01313E+11,JFK,LAX,US,1,1,212
2.01313E+11,JFK,LAX,US,1,1,214
2.01313E+11,JFK,LAX,US,1,1,240
2.01313E+11,JFK,LAX,US,1,1,242
2.01313E+11,JFK,LAX,US,1,1,247
2.01313E+11,JFK,LAX,US,1,1,249
2.01313E+11,JFK,LAX,US,1,1,254
2.01313E+11,JFK,LAX,US,1,1,257
2.01313E+11,JFK,LAX,US,2,1,267
2.01313E+11,JFK,LAX,US,1,1,268
2.01313E+11,JFK,LAX,US,2,1,298
2.01313E+11,JFK,LAX,US,1,1,303
2.01313E+11,JFK,LAX,US,2,1,403
2.01313E+11,JFK,LAX,US,2,1,408
2.01313E+11,JFK,LAX,US,2,1,493
2.01313E+11,JFK,LAX,US,1,1,499
2.01313E+11,JFK,LAX,US,7,1,591
2.01313E+11,JFK,LAX,US,3,1,596
2.01313E+11,JFK,LAX,US,1,1,596
2.01313E+11,JFK,LAX,US,1,1,759
2.01313E+11,JFK,LAX,US,1,1,1186
2.01313E+11,JFK,LAX,US,1,1,2114
2.01313E+11,JFK,LAX,US,1,1,493.5
2.01313E+11,JFK,LAX,US,1,1,187.9
2.01313E+11,JFK,LAX,US,1,1,151.6
2.01313E+11,JFK,LAX,US,1,1,156.7
2.01313E+11,JFK,LAX,US,1,1,161.7
2.01313E+11,JFK,LAX,US,2,1,160.5
2.01313E+11,JFK,LAX,US,1,1,162
2.01313E+11,JFK,LAX,US,1,1,162.5
2.01313E+11,JFK,LAX,US,2,1,163.5
2.01313E+11,JFK,LAX,US,1,1,163.5
